timestamp_s,hiker_id,trail,true_x_wu,true_y_wu,terrain_z_wu,altitude_m,gps_lat,gps_lon,gps_error_m,dop,drift_ms,hw_delay_ms,weather
1780230151.601,hiker,ridge_route,34.53,23.00,44.60,2199.9,-6.8842404,107.6215519,4.8,1.05,+14.3,145,clear
1780230152.101,hiker,ridge_route,34.81,23.32,44.86,2207.5,-6.8841313,107.6216517,4.1,1.04,+14.3,153,clear
1780230152.601,hiker,ridge_route,35.09,23.63,45.13,2215.2,-6.8840202,107.6218188,5.9,1.03,+14.4,137,clear
1780230153.101,hiker,ridge_route,35.38,23.95,45.39,2222.8,-6.8839381,107.6218903,3.2,1.02,+14.4,176,clear
1780230153.601,hiker,ridge_route,35.66,24.27,45.66,2230.5,-6.8838630,107.6219366,2.4,1.01,+14.4,75,clear
1780230154.101,hiker,ridge_route,35.94,24.58,45.93,2238.2,-6.8837682,107.6220407,2.0,1.00,+14.5,191,clear
1780230154.601,hiker,ridge_route,36.23,24.90,46.20,2246.0,-6.8836043,107.6221474,5.4,1.00,+14.5,161,clear
1780230155.101,hiker,ridge_route,36.51,25.22,46.47,2253.8,-6.8834924,107.6222745,8.7,1.00,+14.5,111,clear
1780230155.601,hiker,ridge_route,36.79,25.53,46.74,2261.6,-6.8834589,107.6223276,1.9,1.00,+14.6,105,clear
1780230156.101,hiker,ridge_route,37.08,25.85,47.02,2269.4,-6.8833672,107.6223611,4.9,1.00,+14.6,192,clear
1780230156.601,hiker,ridge_route,37.36,26.17,47.29,2277.3,-6.8831823,107.6224810,7.9,1.00,+14.6,104,clear
1780230157.101,hiker,ridge_route,37.64,26.48,47.57,2285.2,-6.8831496,107.6225554,2.9,1.00,+14.7,155,clear
1780230157.601,hiker,ridge_route,37.93,26.80,47.85,2293.2,-6.8830351,107.6226593,2.4,1.00,+14.7,173,clear
1780230158.101,hiker,ridge_route,38.21,27.12,48.13,2301.3,-6.8829716,107.6227597,2.0,1.00,+14.7,121,clear
1780230158.601,hiker,ridge_route,38.49,27.43,48.41,2309.5,-6.8828406,107.6228621,2.0,1.00,+14.8,69,clear
1780230159.101,hiker,ridge_route,38.78,27.75,48.70,2317.8,-6.8827437,107.6229344,1.4,1.00,+14.8,167,clear
1780230159.601,hiker,ridge_route,39.06,28.07,49.00,2326.4,-6.8826121,107.6230126,5.1,1.00,+14.8,101,clear
1780230160.101,hiker,ridge_route,39.33,28.40,49.32,2335.5,-6.8825648,107.6231225,1.6,1.00,+14.9,181,clear
1780230160.602,hiker,ridge_route,39.60,28.72,49.65,2344.9,-6.8824237,107.6231978,2.8,1.00,+14.9,94,clear
1780230161.101,hiker,ridge_route,39.88,29.05,49.99,2354.7,-6.8823225,107.6232753,3.0,1.00,+14.9,110,clear
1780230161.602,hiker,ridge_route,40.15,29.38,50.35,2365.0,-6.8822194,107.6233636,3.0,1.00,+15.0,144,clear
1780230162.101,hiker,ridge_route,40.42,29.70,50.72,2375.8,-6.8821244,107.6234331,3.6,1.00,+15.0,110,clear
1780230162.602,hiker,ridge_route,40.69,30.03,51.12,2387.3,-6.8820170,107.6235562,2.6,1.00,+15.0,141,clear
1780230163.102,hiker,ridge_route,40.96,30.36,51.55,2399.4,-6.8819286,107.6236049,3.2,1.00,+15.1,141,clear
1780230163.601,hiker,ridge_route,41.24,30.68,52.00,2412.4,-6.8818387,107.6237470,3.1,1.00,+15.1,101,clear
1780230164.102,hiker,ridge_route,41.51,31.01,52.48,2426.1,-6.8817428,107.6238113,1.5,1.00,+15.1,49,clear
1780230164.602,hiker,ridge_route,41.78,31.34,52.99,2440.7,-6.8816377,107.6239327,4.7,1.00,+15.2,108,clear
1780230165.101,hiker,ridge_route,42.05,31.66,53.52,2456.1,-6.8815171,107.6239724,1.1,1.00,+15.2,69,clear
1780230165.603,hiker,ridge_route,42.32,31.99,54.08,2472.1,-6.8814212,107.6240361,3.1,1.00,+15.2,150,clear
1780230166.102,hiker,ridge_route,42.60,32.32,54.65,2488.6,-6.8813144,107.6241784,3.2,1.00,+15.3,117,clear
1780230166.603,hiker,ridge_route,42.87,32.64,55.24,2505.4,-6.8812372,107.6242290,2.4,1.00,+15.3,119,clear
1780230167.102,hiker,ridge_route,43.14,32.97,55.82,2522.1,-6.8811248,107.6243136,1.5,1.00,+15.3,64,clear
1780230167.602,hiker,ridge_route,43.41,33.30,56.40,2538.6,-6.8810067,107.6244188,1.3,1.01,+15.3,155,clear
1780230168.101,hiker,ridge_route,43.68,33.62,56.95,2554.4,-6.8808898,107.6244905,2.2,1.03,+15.4,84,clear
1780230168.603,hiker,ridge_route,43.96,33.95,57.47,2569.3,-6.8808071,107.6245701,1.2,1.05,+15.4,128,clear
1780230169.101,hiker,ridge_route,44.23,34.27,57.93,2582.7,-6.8807161,107.6246412,3.2,1.07,+15.4,148,clear
1780230169.604,hiker,ridge_route,44.50,34.60,58.34,2594.5,-6.8805868,107.6247795,3.3,1.10,+15.5,109,clear
1780230170.102,hiker,ridge_route,44.77,34.93,58.68,2604.2,-6.8804745,107.6248376,2.7,1.12,+15.5,159,clear
1780230170.603,hiker,ridge_route,45.05,35.25,58.95,2611.9,-6.8804144,107.6249248,2.1,1.14,+15.5,186,clear
1780230171.101,hiker,ridge_route,45.32,35.58,59.14,2617.4,-6.8802820,107.6250206,1.6,1.16,+15.6,184,clear
1780230171.603,hiker,ridge_route,45.59,35.91,59.25,2620.6,-6.8801949,107.6251409,4.8,1.18,+15.6,149,clear
1780230172.101,hiker,ridge_route,45.86,36.23,59.29,2621.7,-6.8800805,107.6251814,0.9,1.20,+15.6,123,clear
1780230172.604,hiker,ridge_route,46.13,36.56,59.26,2620.8,-6.8799828,107.6252629,0.9,1.22,+15.7,172,clear
1780230173.101,hiker,ridge_route,46.40,36.89,59.17,2618.2,-6.8799195,107.6253869,5.3,1.24,+15.7,145,clear
1780230173.602,hiker,ridge_route,46.68,37.21,59.03,2614.2,-6.8798194,107.6254406,4.4,1.27,+15.7,89,clear
1780230174.101,hiker,ridge_route,46.95,37.54,58.86,2609.2,-6.8796696,107.6255056,2.7,1.29,+15.8,127,clear
1780230174.603,hiker,ridge_route,47.22,37.87,58.66,2603.5,-6.8795685,107.6255932,2.5,1.31,+15.8,175,clear
1780230175.101,hiker,ridge_route,47.49,38.19,58.45,2597.5,-6.8794328,107.6257106,4.5,1.33,+15.8,167,clear
1780230175.605,hiker,ridge_route,47.77,38.52,58.24,2591.5,-6.8794044,107.6257527,5.5,1.35,+15.9,115,clear
1780230176.101,hiker,ridge_route,48.04,38.84,58.04,2585.8,-6.8792508,107.6259000,3.5,1.37,+15.9,137,clear
1780230176.601,hiker,ridge_route,48.31,39.17,57.86,2580.6,-6.8791698,107.6259679,1.1,1.39,+15.9,85,clear
1780230177.101,hiker,ridge_route,48.58,39.50,57.71,2576.2,-6.8790252,107.6260219,4.8,1.41,+16.0,136,clear
1780230177.601,hiker,ridge_route,48.85,39.82,57.58,2572.6,-6.8789577,107.6261231,1.0,1.44,+16.0,95,clear
1780230178.101,hiker,ridge_route,49.13,40.15,57.49,2569.9,-6.8788382,107.6262026,2.6,1.46,+16.0,116,clear
1780230178.601,hiker,ridge_route,49.40,40.48,57.42,2568.1,-6.8787433,107.6262496,6.1,1.48,+16.1,125,clear
1780230179.101,hiker,ridge_route,49.67,40.80,57.39,2567.2,-6.8786418,107.6263797,1.5,1.50,+16.1,181,clear
1780230179.601,hiker,ridge_route,49.94,41.13,57.39,2567.2,-6.8785565,107.6264769,0.9,1.52,+16.1,139,clear
1780230180.101,hiker,ridge_route,50.21,41.46,57.42,2568.1,-6.8784604,107.6265990,4.3,1.54,+16.2,98,clear
1780230180.601,hiker,ridge_route,50.49,41.78,57.48,2569.6,-6.8783235,107.6266118,4.6,1.56,+16.2,99,clear
1780230181.101,hiker,ridge_route,50.76,42.11,57.56,2571.9,-6.8782281,107.6267062,3.4,1.58,+16.2,163,clear
1780230181.601,hiker,ridge_route,51.03,42.44,57.66,2574.8,-6.8781434,107.6267532,7.5,1.60,+16.3,74,clear
1780230182.101,hiker,ridge_route,51.30,42.76,57.78,2578.2,-6.8780536,107.6269683,7.1,1.62,+16.3,126,clear
1780230182.601,hiker,ridge_route,51.57,43.09,57.92,2582.2,-6.8779110,107.6270003,2.5,1.65,+16.3,179,clear
1780230183.101,hiker,ridge_route,51.85,43.42,58.07,2586.6,-6.8778061,107.6270428,4.8,1.67,+16.4,149,clear
1780230183.601,hiker,ridge_route,52.12,43.74,58.24,2591.4,-6.8777162,107.6271558,1.6,1.69,+16.4,191,clear
1780230184.101,hiker,ridge_route,52.39,44.07,58.42,2596.7,-6.8776005,107.6272302,3.6,1.71,+16.4,192,clear
1780230184.601,hiker,ridge_route,52.66,44.40,58.62,2602.3,-6.8775226,107.6273317,0.7,1.73,+16.5,149,clear
1780230185.101,hiker,ridge_route,52.93,44.72,58.83,2608.3,-6.8774714,107.6274122,6.0,1.74,+16.5,122,clear
1780230185.601,hiker,ridge_route,53.21,45.05,59.05,2614.7,-6.8773456,107.6275328,4.1,1.76,+16.5,194,clear
1780230186.101,hiker,ridge_route,53.48,45.37,59.28,2621.4,-6.8771812,107.6275525,6.1,1.77,+16.6,147,clear
1780230186.601,hiker,ridge_route,53.75,45.70,59.53,2628.4,-6.8771231,107.6276580,3.0,1.76,+16.6,103,clear
1780230187.101,hiker,ridge_route,54.03,46.03,59.78,2635.8,-6.8769943,107.6278016,3.9,1.75,+16.6,112,clear
1780230187.602,hiker,ridge_route,54.33,46.33,60.05,2643.3,-6.8769221,107.6278525,1.6,1.73,+16.7,167,clear
1780230188.102,hiker,ridge_route,54.63,46.63,60.32,2651.3,-6.8768007,107.6279683,2.4,1.71,+16.7,133,clear
1780230188.601,hiker,ridge_route,54.93,46.93,60.61,2659.5,-6.8767354,107.6280560,1.1,1.69,+16.7,128,clear
1780230189.101,hiker,ridge_route,55.23,47.23,60.91,2668.2,-6.8766470,107.6281678,2.6,1.67,+16.8,120,clear
1780230189.602,hiker,ridge_route,55.53,47.53,61.23,2677.3,-6.8765254,107.6282281,2.3,1.65,+16.8,95,clear
1780230190.102,hiker,ridge_route,55.83,47.83,61.56,2686.7,-6.8764431,107.6283395,0.2,1.63,+16.8,104,clear
1780230190.602,hiker,ridge_route,56.13,48.13,61.91,2696.7,-6.8763121,107.6284037,5.3,1.61,+16.9,106,clear
1780230191.101,hiker,ridge_route,56.43,48.43,62.27,2707.1,-6.8762387,107.6285230,1.8,1.59,+16.9,116,clear
1780230191.602,hiker,ridge_route,56.73,48.73,62.65,2718.1,-6.8761830,107.6286320,2.8,1.57,+16.9,188,clear
1780230192.101,hiker,ridge_route,57.03,49.03,63.05,2729.6,-6.8760013,107.6287131,7.1,1.55,+17.0,195,clear
1780230192.602,hiker,ridge_route,57.33,49.33,63.48,2741.9,-6.8759533,107.6288229,1.9,1.53,+17.0,95,clear
1780230193.102,hiker,ridge_route,57.63,49.63,63.93,2754.9,-6.8758501,107.6289093,2.8,1.51,+17.0,151,clear
1780230193.603,hiker,ridge_route,57.93,49.93,64.41,2768.7,-6.8757828,107.6290040,0.4,1.48,+17.1,136,clear
1780230194.101,hiker,ridge_route,58.23,50.23,64.92,2783.2,-6.8756832,107.6291517,5.5,1.46,+17.1,170,clear
1780230194.602,hiker,ridge_route,58.53,50.53,65.46,2798.6,-6.8755923,107.6292142,1.8,1.44,+17.1,157,clear
1780230195.102,hiker,ridge_route,58.83,50.83,66.02,2814.8,-6.8755274,107.6293022,3.5,1.42,+17.2,173,clear
1780230195.602,hiker,ridge_route,59.14,51.14,66.61,2831.8,-6.8753869,107.6293626,3.3,1.40,+17.2,166,clear
1780230196.101,hiker,ridge_route,59.44,51.44,67.23,2849.4,-6.8752777,107.6295005,3.9,1.38,+17.2,96,clear
1780230196.603,hiker,ridge_route,59.74,51.74,67.86,2867.6,-6.8752083,107.6295819,0.7,1.36,+17.3,126,clear
1780230197.101,hiker,ridge_route,60.04,52.04,68.50,2885.8,-6.8751707,107.6297280,8.3,1.34,+17.3,177,clear
1780230197.602,hiker,ridge_route,60.34,52.34,69.14,2904.2,-6.8750361,107.6297652,1.3,1.32,+17.3,165,clear
1780230198.101,hiker,ridge_route,60.64,52.64,69.76,2922.2,-6.8749474,107.6298251,4.7,1.29,+17.3,152,clear
1780230198.602,hiker,ridge_route,60.94,52.94,70.37,2939.6,-6.8748470,107.6299666,1.5,1.27,+17.4,67,clear
1780230199.102,hiker,ridge_route,61.24,53.24,70.93,2955.8,-6.8747339,107.6300432,1.5,1.25,+17.4,142,clear
1780230199.604,hiker,ridge_route,61.54,53.54,71.45,2970.7,-6.8746686,107.6301255,3.6,1.23,+17.4,104,clear
1780230200.101,hiker,ridge_route,61.84,53.84,71.91,2983.7,-6.8745180,107.6302615,4.3,1.21,+17.5,125,clear
1780230200.602,hiker,ridge_route,62.14,54.14,72.29,2994.8,-6.8744876,107.6303269,3.6,1.19,+17.5,104,clear
1780230201.101,hiker,ridge_route,62.44,54.44,72.60,3003.6,-6.8744012,107.6304375,4.2,1.17,+17.5,186,clear
1780230201.603,hiker,ridge_route,62.74,54.74,72.82,3010.0,-6.8742623,107.6305288,0.7,1.15,+17.6,110,clear
1780230202.102,hiker,ridge_route,63.04,55.04,72.96,3013.9,-6.8741851,107.6306365,1.7,1.12,+17.6,203,clear
1780230202.604,hiker,ridge_route,63.34,55.34,73.02,3015.5,-6.8740598,107.6307176,2.2,1.10,+17.6,138,clear
1780230203.102,hiker,ridge_route,63.64,55.64,72.99,3014.9,-6.8740024,107.6308637,5.7,1.08,+17.7,214,clear
1780230203.603,hiker,ridge_route,63.94,55.94,72.90,3012.4,-6.8738650,107.6309679,6.9,1.06,+17.7,78,clear
1780230204.101,hiker,ridge_route,64.24,56.24,72.76,3008.1,-6.8737576,107.6310931,10.6,1.04,+17.7,97,clear
1780230204.603,hiker,ridge_route,64.54,56.54,72.56,3002.5,-6.8736689,107.6311153,4.0,1.04,+17.8,189,clear
1780230205.101,hiker,ridge_route,64.84,56.84,72.33,2996.0,-6.8736393,107.6311988,3.5,1.05,+17.8,94,clear
1780230205.604,hiker,ridge_route,65.15,57.15,72.08,2988.7,-6.8735005,107.6312853,1.5,1.08,+17.8,92,clear
1780230206.101,hiker,ridge_route,65.45,57.45,71.82,2981.2,-6.8734515,107.6314362,6.6,1.11,+17.9,84,clear
1780230206.603,hiker,ridge_route,65.75,57.75,71.56,2973.6,-6.8732649,107.6315035,7.0,1.13,+17.9,159,clear
1780230207.102,hiker,ridge_route,66.05,58.05,71.30,2966.3,-6.8732071,107.6315055,8.3,1.16,+17.9,89,clear
1780230207.603,hiker,ridge_route,66.35,58.35,71.06,2959.3,-6.8731014,107.6316313,5.9,1.19,+18.0,145,clear
1780230208.101,hiker,ridge_route,66.65,58.65,70.83,2952.9,-6.8729659,107.6317269,9.4,1.22,+18.0,110,clear
1780230208.604,hiker,ridge_route,66.95,58.95,70.63,2947.0,-6.8729140,107.6319131,6.6,1.25,+18.0,103,clear
1780230209.101,hiker,ridge_route,67.25,59.25,70.44,2941.8,-6.8728911,107.6319114,6.7,1.28,+18.1,123,clear
1780230209.601,hiker,ridge_route,67.55,59.55,70.28,2937.0,-6.8727745,107.6320123,4.8,1.30,+18.1,127,clear
1780230210.101,hiker,ridge_route,67.85,59.85,70.13,2932.8,-6.8726319,107.6321134,5.1,1.33,+18.1,138,clear
1780230210.601,hiker,ridge_route,68.15,60.15,70.00,2929.1,-6.8725867,107.6321481,10.7,1.36,+18.2,126,clear
1780230211.101,hiker,ridge_route,68.45,60.45,69.88,2925.7,-6.8723928,107.6322690,11.8,1.39,+18.2,163,clear
1780230211.601,hiker,ridge_route,68.75,60.75,69.77,2922.5,-6.8723932,107.6323604,8.2,1.42,+18.2,73,clear
1780230212.101,hiker,ridge_route,69.05,61.05,69.67,2919.5,-6.8722404,107.6325442,5.3,1.44,+18.3,131,clear
1780230212.601,hiker,ridge_route,69.35,61.35,69.57,2916.7,-6.8721835,107.6326267,0.8,1.47,+18.3,184,clear
1780230213.101,hiker,ridge_route,69.65,61.65,69.47,2913.8,-6.8719866,107.6326419,14.8,1.50,+18.3,71,clear
1780230213.601,hiker,ridge_route,69.95,61.95,69.37,2910.9,-6.8721262,107.6329199,18.2,1.53,+18.4,99,clear
1780230214.101,hiker,ridge_route,70.25,62.25,69.27,2908.0,-6.8719126,107.6329351,2.9,1.56,+18.4,123,clear
1780230214.601,hiker,ridge_route,70.55,62.55,69.16,2904.9,-6.8718064,107.6330060,0.7,1.58,+18.4,99,clear
1780230215.101,hiker,ridge_route,70.85,62.85,69.05,2901.7,-6.8717412,107.6330832,3.1,1.61,+18.5,87,clear
1780230215.601,hiker,ridge_route,71.16,63.15,68.93,2898.4,-6.8716052,107.6331428,6.4,1.64,+18.5,108,clear
1780230216.101,hiker,ridge_route,71.48,63.43,68.82,2895.0,-6.8714785,107.6333953,12.6,1.67,+18.5,117,clear
1780230216.601,hiker,ridge_route,71.79,63.72,68.69,2891.4,-6.8714656,107.6334562,6.8,1.70,+18.6,119,clear
1780230217.101,hiker,ridge_route,72.11,64.00,68.56,2887.6,-6.8714223,107.6334764,7.5,1.72,+18.6,97,clear
1780230217.601,hiker,ridge_route,72.43,64.28,68.42,2883.6,-6.8711693,107.6336524,12.6,1.75,+18.6,184,clear
1780230218.101,hiker,ridge_route,72.74,64.57,68.27,2879.4,-6.8711799,107.6336863,1.2,1.78,+18.7,120,clear
1780230218.601,hiker,ridge_route,73.06,64.85,68.12,2875.0,-6.8710617,107.6337915,3.2,1.80,+18.7,129,clear
1780230219.101,hiker,ridge_route,73.37,65.14,67.96,2870.4,-6.8710675,107.6339225,8.0,1.83,+18.7,79,clear
1780230219.601,hiker,ridge_route,73.69,65.42,67.79,2865.6,-6.8710723,107.6340472,18.8,1.86,+18.8,147,clear
1780230220.101,hiker,ridge_route,74.01,65.71,67.62,2860.7,-6.8709687,107.6341517,17.4,1.88,+18.8,98,clear
1780230220.601,hiker,ridge_route,74.32,65.99,67.44,2855.5,-6.8706589,107.6341619,9.1,1.91,+18.8,110,clear
1780230221.101,hiker,ridge_route,74.64,66.27,67.25,2850.1,-6.8706299,107.6342247,8.2,1.94,+18.9,181,clear
1780230221.601,hiker,ridge_route,74.95,66.56,67.06,2844.6,-6.8705800,107.6343283,8.2,1.96,+18.9,125,clear
1780230222.101,hiker,ridge_route,75.27,66.84,66.86,2838.9,-6.8704354,107.6345044,3.3,1.98,+18.9,181,clear
1780230222.601,hiker,ridge_route,75.59,67.13,66.66,2833.0,-6.8704526,107.6345920,8.7,2.01,+19.0,205,clear
1780230223.101,hiker,ridge_route,75.90,67.41,66.45,2827.0,-6.8701533,107.6347153,14.8,2.03,+19.0,155,clear
1780230223.602,hiker,ridge_route,76.22,67.70,66.23,2820.8,-6.8701533,107.6347924,4.8,2.05,+19.0,201,clear
1780230224.101,hiker,ridge_route,76.53,67.98,66.01,2814.4,-6.8702672,107.6348002,20.9,2.06,+19.1,128,clear
1780230224.602,hiker,ridge_route,76.85,68.26,65.78,2807.9,-6.8700601,107.6349874,4.9,2.07,+19.1,117,clear
1780230225.101,hiker,ridge_route,77.17,68.55,65.55,2801.2,-6.8700029,107.6351622,11.0,2.08,+19.1,148,clear
1780230225.602,hiker,ridge_route,77.48,68.83,65.31,2794.3,-6.8699043,107.6351768,7.7,2.07,+19.2,104,clear
1780230226.101,hiker,ridge_route,77.80,69.12,65.06,2787.3,-6.8696520,107.6353850,14.4,2.07,+19.2,114,clear
1780230226.602,hiker,ridge_route,78.11,69.40,64.81,2780.1,-6.8696621,107.6354784,8.8,2.05,+19.2,147,clear
1780230227.101,hiker,ridge_route,78.43,69.69,64.56,2772.9,-6.8695961,107.6355591,7.3,2.04,+19.3,180,clear
1780230227.602,hiker,ridge_route,78.75,69.97,64.30,2765.4,-6.8695346,107.6356649,9.5,2.02,+19.3,149,clear
1780230228.101,hiker,ridge_route,79.06,70.25,64.04,2757.9,-6.8693534,107.6356010,11.6,2.00,+19.3,102,clear
1780230228.602,hiker,ridge_route,79.38,70.54,63.77,2750.2,-6.8693681,107.6357730,7.9,1.97,+19.4,125,clear
1780230229.101,hiker,ridge_route,79.69,70.82,63.50,2742.4,-6.8692325,107.6358205,8.9,1.95,+19.4,187,clear
1780230229.603,hiker,ridge_route,80.01,71.11,63.22,2734.4,-6.8691564,107.6359225,9.2,1.92,+19.4,93,clear
1780230230.101,hiker,ridge_route,80.32,71.39,62.94,2726.4,-6.8689160,107.6360361,14.8,1.90,+19.4,123,clear
1780230230.602,hiker,ridge_route,80.64,71.68,62.65,2718.2,-6.8689505,107.6362252,3.0,1.87,+19.5,92,clear
1780230231.101,hiker,ridge_route,80.96,71.96,62.37,2709.9,-6.8689426,107.6364306,17.6,1.84,+19.5,132,clear
1780230231.602,hiker,ridge_route,81.27,72.25,62.07,2701.5,-6.8688636,107.6363672,11.5,1.82,+19.5,71,clear
1780230232.101,hiker,ridge_route,81.59,72.53,61.78,2693.0,-6.8685877,107.6365322,10.5,1.79,+19.6,135,clear
1780230232.603,hiker,ridge_route,81.91,72.81,61.48,2684.3,-6.8685148,107.6365953,8.0,1.76,+19.6,149,clear
1780230233.101,hiker,ridge_route,82.22,73.10,61.17,2675.7,-6.8684457,107.6367107,5.9,1.74,+19.6,179,clear
1780230233.602,hiker,ridge_route,82.54,73.38,60.87,2666.9,-6.8685212,107.6367925,12.6,1.71,+19.7,128,clear
1780230234.101,hiker,ridge_route,82.85,73.67,60.56,2658.0,-6.8682914,107.6367909,12.3,1.68,+19.7,103,clear
1780230234.602,hiker,ridge_route,83.17,73.95,60.24,2649.0,-6.8682585,107.6369765,4.1,1.65,+19.7,180,clear
1780230235.101,hiker,ridge_route,83.48,74.24,59.93,2640.0,-6.8681608,107.6371723,8.4,1.63,+19.8,58,clear
1780230235.603,hiker,ridge_route,83.80,74.52,59.61,2630.9,-6.8680933,107.6371396,8.2,1.60,+19.8,134,clear
1780230236.101,hiker,ridge_route,84.12,74.80,59.29,2621.7,-6.8679042,107.6373888,11.8,1.57,+19.8,84,clear
1780230236.603,hiker,ridge_route,84.43,75.09,58.97,2612.4,-6.8678715,107.6374645,7.2,1.54,+19.9,94,clear
1780230237.101,hiker,ridge_route,84.75,75.37,58.65,2603.1,-6.8676988,107.6376310,17.3,1.52,+19.9,83,clear
1780230237.603,hiker,ridge_route,85.06,75.66,58.32,2593.7,-6.8676611,107.6376306,4.9,1.49,+19.9,155,clear
1780230238.101,hiker,ridge_route,85.38,75.94,57.99,2584.3,-6.8676339,107.6378111,12.8,1.46,+20.0,70,clear
1780230238.604,hiker,ridge_route,85.70,76.23,57.66,2574.8,-6.8675234,107.6377798,2.5,1.43,+20.0,134,clear
1780230239.104,hiker,ridge_route,86.01,76.51,57.32,2565.2,-6.8674442,107.6378789,3.2,1.40,+20.0,114,clear
1780230239.602,hiker,ridge_route,86.33,76.79,56.99,2555.7,-6.8672792,107.6380194,6.6,1.38,+20.1,159,clear
1780230240.102,hiker,ridge_route,86.64,77.08,56.66,2546.1,-6.8671414,107.6381101,11.7,1.35,+20.1,122,clear
1780230240.602,hiker,ridge_route,86.96,77.36,56.32,2536.4,-6.8671096,107.6382269,6.0,1.32,+20.1,120,clear
1780230241.101,hiker,ridge_route,87.27,77.65,55.98,2526.7,-6.8670955,107.6381348,18.5,1.29,+20.2,117,clear
1780230241.601,hiker,ridge_route,87.59,77.93,55.65,2517.0,-6.8670408,107.6384248,7.5,1.26,+20.2,74,clear
1780230242.101,hiker,ridge_route,87.91,78.22,55.31,2507.3,-6.8669115,107.6385604,7.2,1.24,+20.2,157,clear
1780230242.601,hiker,ridge_route,88.22,78.50,54.97,2497.5,-6.8667715,107.6385850,3.5,1.21,+20.3,110,clear
1780230243.101,hiker,ridge_route,88.54,78.78,54.63,2487.8,-6.8667198,107.6387084,1.5,1.18,+20.3,91,clear
1780230243.601,hiker,ridge_route,88.85,79.07,54.28,2478.0,-6.8665812,107.6388496,7.0,1.15,+20.3,123,clear
1780230244.101,hiker,ridge_route,89.17,79.35,53.94,2468.2,-6.8665295,107.6388714,3.1,1.12,+20.4,188,clear
1780230244.601,hiker,ridge_route,89.49,79.64,53.60,2458.4,-6.8664650,107.6390195,3.4,1.10,+20.4,157,clear
1780230245.101,hiker,ridge_route,89.80,79.92,53.26,2448.6,-6.8663220,107.6391215,4.1,1.07,+20.4,132,clear
1780230245.601,hiker,ridge_route,90.12,80.21,52.92,2438.7,-6.8662545,107.6392074,1.2,1.04,+20.5,134,clear
1780230246.101,hiker,ridge_route,90.43,80.49,52.58,2428.9,-6.8662168,107.6392252,9.6,1.01,+20.5,100,clear
1780230246.601,hiker,ridge_route,90.75,80.77,52.24,2419.1,-6.8660995,107.6394235,3.1,1.00,+20.5,138,clear
1780230247.101,hiker,ridge_route,90.94,80.94,52.03,2413.4,-6.8660396,107.6394933,3.9,1.00,+20.6,93,clear
1780230247.601,hiker,ridge_route,90.62,80.66,52.37,2423.2,-6.8661415,107.6393543,2.4,1.00,+20.6,85,clear
1780230248.101,hiker,ridge_route,90.30,80.37,52.72,2433.0,-6.8661919,107.6392473,2.4,1.02,+20.6,143,clear
1780230248.601,hiker,ridge_route,89.99,80.09,53.06,2442.8,-6.8662742,107.6391448,3.2,1.05,+20.7,127,clear
1780230249.101,hiker,ridge_route,89.67,79.80,53.40,2452.6,-6.8664065,107.6390712,2.4,1.08,+20.7,171,clear
1780230249.601,hiker,ridge_route,89.36,79.52,53.74,2462.4,-6.8664287,107.6389551,5.5,1.11,+20.7,137,clear
1780230250.101,hiker,ridge_route,89.04,79.24,54.08,2472.2,-6.8665105,107.6388026,8.9,1.13,+20.8,102,clear
1780230250.601,hiker,ridge_route,88.72,78.95,54.42,2482.0,-6.8667027,107.6388234,8.8,1.16,+20.8,192,clear
1780230251.101,hiker,ridge_route,88.41,78.67,54.77,2491.8,-6.8667221,107.6386469,3.0,1.19,+20.8,103,clear
1780230251.601,hiker,ridge_route,88.09,78.38,55.11,2501.5,-6.8667616,107.6385492,8.3,1.22,+20.9,196,clear
1780230252.101,hiker,ridge_route,87.78,78.10,55.45,2511.3,-6.8668456,107.6384775,9.1,1.25,+20.9,196,clear
1780230252.601,hiker,ridge_route,87.46,77.81,55.78,2521.0,-6.8668920,107.6382813,16.1,1.28,+20.9,88,clear
1780230253.101,hiker,ridge_route,87.14,77.53,56.12,2530.7,-6.8671602,107.6382517,6.3,1.30,+21.0,94,clear
1780230253.604,hiker,ridge_route,86.83,77.25,56.46,2540.4,-6.8671718,107.6381553,2.4,1.33,+21.0,193,clear
1780230254.101,hiker,ridge_route,86.51,76.96,56.80,2550.0,-6.8672525,107.6380549,3.4,1.36,+21.0,163,clear
1780230254.601,hiker,ridge_route,86.20,76.68,57.13,2559.6,-6.8673269,107.6378926,8.8,1.39,+21.1,139,clear
1780230255.101,hiker,ridge_route,85.88,76.39,57.46,2569.2,-6.8674737,107.6378313,3.3,1.42,+21.1,99,clear
1780230255.602,hiker,ridge_route,85.56,76.11,57.80,2578.7,-6.8675800,107.6377651,3.3,1.44,+21.1,151,clear
1780230256.101,hiker,ridge_route,85.25,75.82,58.12,2588.2,-6.8676358,107.6377047,5.2,1.47,+21.2,184,clear
1780230256.602,hiker,ridge_route,84.93,75.54,58.45,2597.6,-6.8677149,107.6375743,2.5,1.50,+21.2,110,clear
1780230257.101,hiker,ridge_route,84.62,75.26,58.78,2607.0,-6.8678287,107.6373890,7.7,1.53,+21.2,96,clear
1780230257.602,hiker,ridge_route,84.30,74.97,59.10,2616.3,-6.8679151,107.6373866,3.3,1.55,+21.3,98,clear
1780230258.101,hiker,ridge_route,83.99,74.69,59.42,2625.5,-6.8679845,107.6372722,2.2,1.58,+21.3,171,clear
